EntryID	OrganismName	Kingdom	SequenceLength	HelixDomain
Q84K96	Crocus sativus	Viridiplantae	369	False
Q9M3I4	Spinacia oleracea	Viridiplantae	90	False
Q9TY84	Crithidia fasciculata	Other	130	False
Q8I397	Plasmodium falciparum (isolate 3D7)	Other	1199	True
A8XJ98	Caenorhabditis briggsae	Metazoa	432	False
O14311	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	307	False
O14336	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	461	False
O43031	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	381	False
O74350	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	299	False
O74418	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	244	False
O94411	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	509	False
O94606	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	473	False
Q06364	Daucus carota	Viridiplantae	489	False
Q10222	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	670	False
Q4WN10	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293)	Fungi	575	False
Q944N1	Solanum lycopersicum	Viridiplantae	399	False
Q9C106	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	591	False
Q9USY4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	527	False
A0A0D1DMJ6	Mycosarcoma maydis	Fungi	757	False
B0XTT5	Aspergillus fumigatus (strain CBS 144.89 / FGSC A1163 / CEA10)	Fungi	247	False
O42648	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	341	False
O42975	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	972	False
O43083	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	338	False
O60141	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	299	False
O94519	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	311	False
O94621	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	365	False
P02314	Gallus gallus	Metazoa	90	False
P06180	Xenopus laevis	Metazoa	590	False
Q09842	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	407	False
Q10317	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	193	False
Q23696	Crithidia fasciculata	Other	467	False
Q5KMX8	Cryptococcus neoformans var. neoformans serotype D (strain JEC21 / ATCC MYA-565)	Fungi	783	False
Q6FN94	Candida glabrata (strain ATCC 2001 / BCRC 20586 / JCM 3761 / NBRC 0622 / NRRL Y-65 / CBS 138)	Fungi	499	False
Q90941	Gallus gallus	Metazoa	1633	False
Q98TA5	Xenopus laevis	Metazoa	896	False
Q9C469	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	648	False
Q9HEV5	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	426	False
A0A7U2QXY7	Aspergillus flavus (strain ATCC 200026 / FGSC A1120 / IAM 13836 / NRRL 3357 / JCM 12722 / SRRC 167)	Fungi	438	False
B6HU70	Penicillium rubens (strain ATCC 28089 / DSM 1075 / NRRL 1951 / Wisconsin 54-1255)	Fungi	361	False
O14196	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	300	False
O14338	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	891	False
P11115	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	270	False
P87000	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	926	False
S0DPL8	Gibberella fujikuroi (strain CBS 195.34 / IMI 58289 / NRRL A-6831)	Fungi	389	False
C8VP82	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Fungi	339	False
O13900	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	481	False
O14210	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	295	False
O60104	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	376	False
O74740	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	797	False
O94301	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	339	False
P08657	Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37)	Fungi	865	False
P0CU09	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	235	False
P11638	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	816	False
P22697	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	236	False
Q945P0	Nicotiana tabacum	Viridiplantae	209	False
Q9US07	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	662	False
B6HQ74	Penicillium rubens (strain ATCC 28089 / DSM 1075 / NRRL 1951 / Wisconsin 54-1255)	Fungi	390	False
B6HQN4	Penicillium rubens (strain ATCC 28089 / DSM 1075 / NRRL 1951 / Wisconsin 54-1255)	Fungi	268	False
O24463	Zea mays	Viridiplantae	328	False
O42924	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	272	False
O59746	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	819	False
O74792	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	515	False
O74975	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	362	False
O94355	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	240	False
P0CT60	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	139	False
P0DOW4	Ramazzottius varieornatus	Metazoa	445	False
Q09146	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	399	False
Q1HTZ9	Aquarana catesbeiana	Metazoa	198	False
Q4FX73	Leishmania major	Other	264	False
Q9HE02	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1225	False
Q9P6I9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	618	False
Q9P7C8	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	214	False
Q9P7G6	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	566	False
Q06801	Solanum tuberosum	Viridiplantae	576	False
P43266	Euglena gracilis	Other	100	True
Q9P7E0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	79	True
Q40089	Ipomoea batatas	Viridiplantae	200	False
Q35914	Sus scrofa	Metazoa	67	True
P19173	Ipomoea batatas	Viridiplantae	64	True
Q90578	Gallus gallus	Metazoa	464	False
Q9GMC9	Ovis aries	Metazoa	169	False
Q9P3U7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	547	True
I1SSI6	Petunia hybrida	Viridiplantae	723	False
J7M799	Ramazzottius varieornatus	Metazoa	237	False
O13998	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	392	False
O43030	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	287	False
O74417	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	497	False
O94450	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	501	False
O94617	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	475	False
P11860	Mytilus californianus	Metazoa	45	False
Q09094	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	180	False
Q10214	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	131	False
Q10335	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	397	False
Q19LA2	Colocasia esculenta	Viridiplantae	84	False
Q7ZW57	Xenopus laevis	Metazoa	334	False
Q96WW2	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	383	False
Q9USY8	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	166	False
Q9UTR9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	368	False
Q9Y803	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	127	False
K9NVA6	Hematodinium sp	Other	132	False
O14131	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	442	False
O60150	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	361	False
O74535	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	710	False
O74778	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	284	False
P06841	Scyliorhinus canicula	Metazoa	45	False
P0CT58	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	130	False
P15343	Equus caballus	Metazoa	58	False
P32103	Euplotes eurystomus	Other	135	False
P83183	Eledone cirrhosa	Metazoa	84	False
P87052	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	344	False
Q5EAJ7	Strongylocentrotus purpuratus	Metazoa	857	False
Q76PC4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	562	False
Q9P5M9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	257	False
Q9P7H8	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1679	False
Q9P7N0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	392	False
Q9UTR1	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1018	False
Q9Y7N1	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	240	False
O14284	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	188	False
O14388	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	136	False
O74329	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	56	False
O74381	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	467	False
O74489	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	329	False
O94478	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	420	False
O97965	Ovis aries	Metazoa	110	False
P08433	Scyliorhinus canicula	Metazoa	51	False
P83213	Bolinus brandaris	Metazoa	54	False
P87112	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	2100	False
Q09821	Sus scrofa	Metazoa	138	False
Q10187	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	612	False
Q9HGL9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	252	False
Q9USY3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	708	False
Q9Y7Q7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	973	False
O13895	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	377	False
O13992	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	965	False
O36030	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	391	False
O60130	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	827	False
O74461	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	235	False
O74485	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	581	False
O94238	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	134	False
O94279	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	172	False
O94664	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	234	False
P40625	Tetrahymena pyriformis	Other	99	False
Q6LA53	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	346	False
Q8JFQ4	Gallus gallus	Metazoa	277	False
Q9DEX1	Xenopus laevis	Metazoa	560	False
Q9HE07	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	534	False
Q9P7L2	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	425	False
Q9US06	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	456	False
Q9UU84	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	426	False
Q9Y7J2	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	160	False
Q6LA54	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	933	False
O60127	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	126	False
P0CT67	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	152	False
P0CT73	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	152	False
P24642	Bufo japonicus	Metazoa	40	False
P40631	Tetrahymena thermophila (strain SB210)	Other	633	False
P80002	Sepia officinalis	Metazoa	77	False
Q09873	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	420	False
Q8SSG3	Encephalitozoon cuniculi (strain GB-M1)	Fungi	128	False
Q9P6Q0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	112	False
Q9UTC0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	50	False
Q9UUH3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	277	False
Q40460	Nicotiana tabacum	Viridiplantae	442	False
Q8VXP3	Chlamydomonas reinhardtii	Viridiplantae	1115	False
B8B0E2	Oryza sativa subsp. indica	Viridiplantae	1246	False
P30706	Pisum sativum	Viridiplantae	457	False
O14279	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	154	False
O59678	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	166	False
Q9FEC4	Chlamydomonas reinhardtii	Viridiplantae	1783	False
Q9LEM8	Chlamydomonas reinhardtii	Viridiplantae	1385	False
P42117	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	82	True
Q03671	Candida parapsilosis	Fungi	246	True
P24391	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	349	False
Q7S7U5	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	71	True
P0DPG3	Trypanosoma brucei brucei	Other	75	False
O14013	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	556	False
P17937	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	249	False
P46435	Schistosoma mansoni	Metazoa	259	False
Q9P7G0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	707	False
P42116	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	186	True
Q9B6C8	Yarrowia lipolytica (strain CLIB 122 / E 150)	Fungi	469	True
O43082	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	233	False
P15771	Gallus gallus	Metazoa	694	False
Q1MTS0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	597	False
Q9P6P2	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	265	False
Q9USZ4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	251	False
Q9UU76	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	642	False
P24499	Trypanosoma brucei brucei	Other	229	True
P92792	Solanum tuberosum	Viridiplantae	204	False
O74828	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	682	False
O74835	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1690	False
O94259	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	327	False
Q9UT32	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	373	False
Q9UU79	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	260	False
O74517	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	278	False
O74879	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	634	False
Q9P7S7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	508	False
Q8II12	Plasmodium falciparum (isolate 3D7)	Other	409	True
I3W9F6	Rhizophagus irregularis	Fungi	276	True
Q4WGS5	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293)	Fungi	577	True
Q9C0N3	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	90	False
A0A509AFM3	Plasmodium berghei (strain Anka)	Other	304	True
A0A0D1E6B3	Mycosarcoma maydis	Fungi	435	True
J9VQC4	Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487)	Fungi	366	True
Q4WGE2	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293)	Fungi	607	True
A0A0D1CRC9	Mycosarcoma maydis	Fungi	534	False
A0A2I0BUK1	Plasmodium falciparum (isolate NF54)	Other	893	False
Q01359	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	148	False
P24919	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	273	False
Q7SBR3	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	86	False
P42114	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	124	False
O74889	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1024	False
P0CT69	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	176	False
Q06184	Euplotes crassus	Other	446	False
Q10360	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	97	False
P0C5Y7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	102	False
Q1MTQ9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	180	False
Q8AYS7	Gallus gallus	Metazoa	753	False
Q92366	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	61	False
Q00912	Wickerhamomyces anomalus	Fungi	342	False
Q00312	Candida albicans	Fungi	527	False
Q9P783	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	480	False
O13046	Xenopus laevis	Metazoa	1127	False
O14277	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	203	False
Q09668	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	117	False
O14423	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	514	False
O74905	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	189	False
P78946	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	126	False
Q9USX4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	108	False
P15847	Plasmodium falciparum	Other	184	False
P0DW10	Neurospora crassa	Fungi	244	False
Q8QFX1	Gallus gallus	Metazoa	1325	False
P93788	Solanum tuberosum	Viridiplantae	198	False
Q07335	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	154	True
H9JBU5	Bombyx mori	Metazoa	157	True
Q9UU99	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1008	False
C8V329	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Fungi	508	True
C4QM85	Schistosoma mansoni	Metazoa	419	True
O02351	Antheraea polyphemus	Metazoa	525	True
Q90ZN1	Gallus gallus	Metazoa	177	True
P48629	Spinacia oleracea	Viridiplantae	447	False
O93956	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Fungi	549	True
P15325	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Fungi	533	False
Q8SUF9	Encephalitozoon cuniculi (strain GB-M1)	Fungi	553	True
O77408	Lymnaea stagnalis	Metazoa	638	False
O01670	Lymnaea stagnalis	Metazoa	578	False
A0A5K1K8Y8	Plasmodium falciparum (isolate 3D7)	Other	372	False
O94670	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	273	False
Q06215	Vicia faba	Viridiplantae	606	False
P21727	Pisum sativum	Viridiplantae	402	False
Q9Y7X6	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	684	False
Q39709	Isochrysis galbana	Other	208	False
O63075	Chlamydomonas reinhardtii	Viridiplantae	238	True
Q8HTL5	Chlamydomonas reinhardtii	Viridiplantae	175	True
Q9LLC6	Chlamydomonas reinhardtii	Viridiplantae	198	False
P48268	Chlamydomonas reinhardtii	Viridiplantae	82	True
Q8RVC7	Chlamydomonas reinhardtii	Viridiplantae	411	False
Q9UUG2	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	621	False
Q9ZST9	Pisum sativum	Viridiplantae	252	False
P92276	Chlamydomonas reinhardtii	Viridiplantae	62	True
A0A509AKT6	Plasmodium berghei (strain Anka)	Other	455	True
Q9SPI9	Chlamydomonas reinhardtii	Viridiplantae	115	True
P12354	Spinacia oleracea	Viridiplantae	125	False
P23230	Chlamydomonas reinhardtii	Viridiplantae	160	True
Q02060	Spinacia oleracea	Viridiplantae	274	False
P08212	Pisum sativum	Viridiplantae	81	True
P36213	Hordeum vulgare	Viridiplantae	205	False
Q7SIB8	Dryopteris crassirhizoma	Viridiplantae	102	False
P00319	Galdieria sulphuraria	Other	161	False
P34784	Aglaothamnion neglectum	Other	317	False
Q9ZQS5	Cyanidium caldarium	Other	154	False
O74359	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	663	False
P37207	Porphyridium purpureum	Other	162	False
O94585	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	187	False
O13965	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	730	False
P82352	Oryctolagus cuniculus	Metazoa	238	True
Q6AX31	Xenopus laevis	Metazoa	660	False
O94473	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	256	True
A8MTT3	Homo sapiens	Metazoa	80	True
Q156A1	Homo sapiens	Metazoa	80	False
P61581	Homo sapiens	Metazoa	75	False
Q5H943	Homo sapiens	Metazoa	113	False
Q04408	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	483	False
Q9CQE1	Mus musculus	Metazoa	247	False
Q04748	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	898	False
Q12082	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	118	False
P53077	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	123	False
P53081	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	288	False
P82924	Bos taurus	Metazoa	435	False
Q02873	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	248	False
Q06139	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	101	False
Q12032	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	185	False
Q9LQI7	Arabidopsis thaliana	Viridiplantae	227	False
P36052	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	402	False
P36151	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	352	False
P40053	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	627	False
P53212	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	290	False
Q12298	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	539	False
Q2HJF1	Bos taurus	Metazoa	112	False
Q3MHJ5	Bos taurus	Metazoa	138	False
Q9LYY2	Arabidopsis thaliana	Viridiplantae	112	True
P08593	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	268	False
Q9D7K5	Mus musculus	Metazoa	258	False
P40159	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	199	False
P53869	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	86	False
Q08213	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	363	False
Q08774	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	242	False
Q12497	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	93	False
Q8VYR5	Arabidopsis thaliana	Viridiplantae	444	False
Q9FZD1	Arabidopsis thaliana	Viridiplantae	630	False
P38292	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	413	True
P47139	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	656	False
Q8W487	Arabidopsis thaliana	Viridiplantae	250	False
Q9SG11	Arabidopsis thaliana	Viridiplantae	352	False
O23193	Arabidopsis thaliana	Viridiplantae	236	False
O49290	Arabidopsis thaliana	Viridiplantae	339	False
Q944H2	Arabidopsis thaliana	Viridiplantae	391	False
P40508	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	320	True
Q8LGI2	Arabidopsis thaliana	Viridiplantae	454	False
Q04231	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	177	False
